"timestamp (abs)","sample rate (Hz)","Channel-7","Channel-6","Channel-5","Channel-4","Channel-3","Channel-2","Channel-1","Channel-0"
846,100000,0,0,0,0,0,1,1,1
847,100000,0,0,0,0,0,1,1,0
848,100000,0,0,0,0,0,1,1,1
850,100000,0,0,0,0,0,1,1,0
851,100000,0,0,0,0,0,1,1,1
852,100000,0,0,0,0,0,1,1,0
853,100000,0,0,0,0,0,1,1,1
854,100000,0,0,0,0,0,1,1,0
855,100000,0,0,0,0,0,1,1,1
857,100000,0,0,0,0,0,1,1,0
858,100000,0,0,0,0,0,1,1,1
859,100000,0,0,0,0,0,1,1,0
860,100000,0,0,0,0,0,1,1,1
861,100000,0,0,0,0,0,1,1,0
863,100000,0,0,0,0,0,1,1,1
864,100000,0,0,0,0,0,1,1,0
865,100000,0,0,0,0,0,1,1,1
866,100000,0,0,0,0,0,1,1,0
867,100000,0,0,0,0,0,1,1,1
869,100000,0,0,0,0,0,1,1,0
870,100000,0,0,0,0,0,1,1,1
871,100000,0,0,0,0,0,1,1,0
872,100000,0,0,0,0,0,1,1,1
873,100000,0,0,0,0,0,1,1,0
874,100000,0,0,0,0,0,1,1,1
876,100000,0,0,0,0,0,1,1,0
877,100000,0,0,0,0,0,1,1,1
878,100000,0,0,0,0,0,1,1,0
879,100000,0,0,0,0,0,1,1,1
880,100000,0,0,0,0,0,1,1,0
881,100000,0,0,0,0,0,1,1,1
882,100000,0,0,0,0,0,1,1,0
883,100000,0,0,0,0,0,1,1,1
884,100000,0,0,0,0,0,1,1,0
885,100000,0,0,0,0,0,1,1,1
887,100000,0,0,0,0,0,1,1,0
888,100000,0,0,0,0,0,1,1,1
889,100000,0,0,0,0,0,1,1,0
890,100000,0,0,0,0,0,1,1,1
891,100000,0,0,0,0,0,1,1,0
892,100000,0,0,0,0,0,1,1,1
894,100000,0,0,0,0,0,1,1,0
895,100000,0,0,0,0,0,1,1,1
896,100000,0,0,0,0,0,1,1,0
897,100000,0,0,0,0,0,1,1,1
898,100000,0,0,0,0,0,1,1,0
900,100000,0,0,0,0,0,1,1,1
901,100000,0,0,0,0,0,1,1,0
902,100000,0,0,0,0,0,1,1,1
903,100000,0,0,0,0,0,1,1,0
904,100000,0,0,0,0,0,1,1,1
906,100000,0,0,0,0,0,1,1,0
907,100000,0,0,0,0,0,1,1,1
908,100000,0,0,0,0,0,1,1,0
909,100000,0,0,0,0,0,1,1,1
910,100000,0,0,0,0,0,1,1,0
912,100000,0,0,0,0,0,1,1,1
913,100000,0,0,0,0,0,1,1,0
914,100000,0,0,0,0,0,1,1,1
